Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Equivalent (von-Mises) Stress (MPa)
1	-7.	5.	0.	130.76
2	-7.	3.	0.	130.74
3	-6.	5.	0.	131.17
4	-6.	3.	0.	130.5
5	4.	-7.	0.	134.07
6	4.	-8.	0.	133.52
7	6.	-7.	0.	133.67
8	6.	-8.	0.	133.05
9	7.	-1.	0.	130.79
10	7.	-2.	0.	133.47
11	9.	-1.	0.	138.13
12	9.	-2.	0.	138.05
13	3.	0.	0.	133.62
14	3.	-1.	0.	133.17
15	4.	0.	0.	134.55
16	4.	-1.	0.	133.48
17	-7.	-5.	0.	130.36
18	-7.	-7.	0.	130.19
19	-6.	-5.	0.	130.5
20	-6.	-7.	0.	130.37
21	6.	2.	0.	136.05
22	6.	1.	0.	136.37
23	8.	2.	0.	133.7
24	8.	1.	0.	131.79
25	10.	10.	0.	125.
26	-10.	10.	0.	124.99
27	10.	-10.	0.	126.48
28	-10.	-10.	0.	127.07
29	-7.	4.5	0.	139.75
30	-7.	4.	0.	140.1
31	-7.	3.5	0.	139.64
32	-6.5	5.	0.	106.67
33	-6.5	3.	0.	106.38
34	-6.	4.5	0.	139.65
35	-6.	4.	0.	139.94
36	-6.	3.5	0.	139.45
37	4.	-7.5	0.	142.28
38	4.5	-7.	0.	115.77
39	5.	-7.	0.	120.69
40	5.5	-7.	0.	115.52
41	4.5	-8.	0.	115.32
42	5.	-8.	0.	120.16
43	5.5	-8.	0.	115.15
44	6.	-7.5	0.	141.8
45	7.	-1.5	0.	140.54
46	7.5	-1.	0.	114.06
47	8.	-1.	0.	121.35
48	8.5	-1.	0.	118.71
49	7.5	-2.	0.	115.73
50	8.	-2.	0.	122.01
51	8.5	-2.	0.	118.29
52	9.	-1.5	0.	148.08
53	3.	-0.5	0.	142.75
54	3.5	0.	0.	111.28
55	3.5	-1.	0.	110.89
56	4.	-0.5	0.	143.69
57	-7.	-5.5	0.	139.28
58	-7.	-6.	0.	139.66
59	-7.	-6.5	0.	139.21
60	-6.5	-5.	0.	106.17
61	-6.5	-7.	0.	106.04
62	-6.	-5.5	0.	139.21
63	-6.	-6.	0.	139.57
64	-6.	-6.5	0.	139.15
65	6.	1.5	0.	144.88
66	6.5	2.	0.	116.82
67	7.	2.	0.	121.46
68	7.5	2.	0.	116.04
69	6.5	1.	0.	117.7
70	7.	1.	0.	120.89
71	7.5	1.	0.	114.12
72	8.	1.5	0.	141.51
73	9.5	10.	0.	125.
74	9.	10.	0.	124.99
75	8.5	10.	0.	124.96
76	8.	10.	0.	124.93
77	7.5	10.	0.	124.91
